tau_0,M,F_min,finite_noise,finite_ER_sum_dB,finite_eta_sort,large_M_noise,large_M_ER_sum_dB,large_M_eta_sort
5.0,46,230.0,0.032667671463249226,14.858818207343077,0.9683657459548817,0.03268423149301736,14.856617221793444,0.9683502173304577
5.0,47,235.0,0.032668368625784705,14.858725525312837,0.9683650922035524,0.03268423149301736,14.856617221793444,0.9683502173304577
5.0,48,240.0,0.03266902267300287,14.858638576907914,0.9683644788836204,0.03268423149301736,14.856617221793444,0.9683502173304577
5.0,49,245.0,0.03266963708816939,14.85855689873533,0.9683639027285741,0.03268423149301736,14.856617221793444,0.9683502173304577
5.0,50,250.0,0.03267021500978573,14.858480073287797,0.9683633607952215,0.03268423149301736,14.856617221793444,0.9683502173304577
5.0,51,255.0,0.032670759271678396,14.858407723605442,0.9683628504260928,0.03268423149301736,14.856617221793444,0.9683502173304577
5.0,52,260.0,0.03267127243789836,14.858339508629017,0.968362369216712,0.03268423149301736,14.856617221793444,0.9683502173304577
5.0,53,265.0,0.03267175683289114,14.85827511918311,0.9683619149873021,0.03268423149301736,14.856617221793444,0.9683502173304577
5.0,54,270.0,0.032672214567913915,14.858214274459318,0.9683614857580104,0.03268423149301736,14.856617221793444,0.9683502173304577
5.0,55,275.0,0.03267264756405486,14.858156718951946,0.9683610797273215,0.03268423149301736,14.856617221793444,0.9683502173304577
5.0,56,280.0,0.03267305757243788,14.858102219768593,0.9683606952531092,0.03268423149301736,14.856617221793444,0.9683502173304577
5.0,57,285.0,0.03267344619193446,14.858050564272673,0.9683603308360252,0.03268423149301736,14.856617221793444,0.9683502173304577
5.0,58,290.0,0.032673814884799146,14.858001558002476,0.9683599851048377,0.03268423149301736,14.856617221793444,0.9683502173304577
5.0,59,295.0,0.032674164990421195,14.857955022841011,0.9683596568035336,0.03268423149301736,14.856617221793444,0.9683502173304577
5.0,60,300.0,0.03267449773752795,14.857910795392034,0.9683593447798758,0.03268423149301736,14.856617221793444,0.9683502173304577
