scenario,N,tau0,finesse_nominal,finesse_nominal_ceiling,finesse_actual,finesse_actual_ceiling,finesse_scale,finesse_relative_error,rho_nominal,rho_actual,reflectivity_nominal,reflectivity_actual,reflectivity_abs_error,rho_crosses_1p00,rho_crosses_1p05,rho_crosses_1p10,math_optimal_branches,geometry_engineering_branches,geometry_warning_branches,w0_experimental_ok_branches,w0_high_risk_branches,final_engineering_branches,geometry_warning_branch_list,w0_experimental_ok_branch_list,w0_high_risk_branch_list,final_branch_list,max_final_platform_width_L_mm,mean_final_platform_width_L_mm
CURRENT_PLATFORM,50,5.000000000000,262.500000000000,263,262.500000000000,263,1.000000000000,0.000000000000,1.050000000000,1.050000000000,0.988103429890,0.988103429890,0.000000000000,yes,yes,no,10,7,7,0,10,0,"7,9,11,13,17,19,21",-,"1,3,7,9,11,13,17,19,21,23",-,0.000000000,0.000000000
CURRENT_PLATFORM,50,5.000000000000,262.500000000000,263,267.750000000000,268,1.020000000000,0.020000000000,1.050000000000,1.071000000000,0.988103429890,0.988335327423,0.000231897533,yes,yes,no,10,7,7,0,10,0,"7,9,11,13,17,19,21",-,"1,3,7,9,11,13,17,19,21,23",-,0.000000000,0.000000000
CURRENT_PLATFORM,50,5.000000000000,262.500000000000,263,275.625000000000,276,1.050000000000,0.050000000000,1.050000000000,1.102500000000,0.988103429890,0.988666704302,0.000563274412,yes,yes,yes,10,7,7,0,10,0,"7,9,11,13,17,19,21",-,"1,3,7,9,11,13,17,19,21,23",-,0.000000000,0.000000000
CURRENT_PLATFORM,50,5.000000000000,262.500000000000,263,288.750000000000,289,1.100000000000,0.100000000000,1.050000000000,1.155000000000,0.988103429890,0.989179051378,0.001075621488,yes,yes,yes,10,7,7,0,10,0,"7,9,11,13,17,19,21",-,"1,3,7,9,11,13,17,19,21,23",-,0.000000000,0.000000000
CURRENT_PLATFORM,50,5.000000000000,275.000000000000,275,247.500000000000,248,0.900000000000,-0.100000000000,1.100000000000,0.990000000000,0.988641093935,0.987387000687,-0.001254093247,no,no,no,10,7,7,0,10,0,"7,9,11,13,17,19,21",-,"1,3,7,9,11,13,17,19,21,23",-,0.000000000,0.000000000
CURRENT_PLATFORM,50,5.000000000000,275.000000000000,275,261.250000000000,262,0.950000000000,-0.050000000000,1.100000000000,1.045000000000,0.988641093935,0.988046850738,-0.000594243197,yes,no,no,10,7,7,0,10,0,"7,9,11,13,17,19,21",-,"1,3,7,9,11,13,17,19,21,23",-,0.000000000,0.000000000
CURRENT_PLATFORM,50,5.000000000000,275.000000000000,275,269.500000000000,270,0.980000000000,-0.020000000000,1.100000000000,1.078000000000,0.988641093935,0.988410630568,-0.000230463367,yes,yes,no,10,7,7,0,10,0,"7,9,11,13,17,19,21",-,"1,3,7,9,11,13,17,19,21,23",-,0.000000000,0.000000000
CURRENT_PLATFORM,50,5.000000000000,275.000000000000,275,275.000000000000,275,1.000000000000,0.000000000000,1.100000000000,1.100000000000,0.988641093935,0.988641093935,0.000000000000,yes,yes,yes,10,7,7,0,10,0,"7,9,11,13,17,19,21",-,"1,3,7,9,11,13,17,19,21,23",-,0.000000000,0.000000000
CURRENT_PLATFORM,50,5.000000000000,275.000000000000,275,280.500000000000,281,1.020000000000,0.020000000000,1.100000000000,1.122000000000,0.988641093935,0.988862570284,0.000221476349,yes,yes,yes,10,7,7,0,10,0,"7,9,11,13,17,19,21",-,"1,3,7,9,11,13,17,19,21,23",-,0.000000000,0.000000000
CURRENT_PLATFORM,50,5.000000000000,275.000000000000,275,288.750000000000,289,1.050000000000,0.050000000000,1.100000000000,1.155000000000,0.988641093935,0.989179051378,0.000537957444,yes,yes,yes,10,7,7,0,10,0,"7,9,11,13,17,19,21",-,"1,3,7,9,11,13,17,19,21,23",-,0.000000000,0.000000000
CURRENT_PLATFORM,50,5.000000000000,275.000000000000,275,302.500000000000,303,1.100000000000,0.100000000000,1.100000000000,1.210000000000,0.988641093935,0.989668358304,0.001027264369,yes,yes,yes,10,7,7,0,10,0,"7,9,11,13,17,19,21",-,"1,3,7,9,11,13,17,19,21,23",-,0.000000000,0.000000000
CURRENT_PLATFORM,50,5.000000000000,287.500000000000,288,258.750000000000,259,0.900000000000,-0.100000000000,1.150000000000,1.035000000000,0.989132260820,0.987932062442,-0.001200198378,yes,no,no,10,7,7,0,10,0,"7,9,11,13,17,19,21",-,"1,3,7,9,11,13,17,19,21,23",-,0.000000000,0.000000000
CURRENT_PLATFORM,50,5.000000000000,287.500000000000,288,273.125000000000,274,0.950000000000,-0.050000000000,1.150000000000,1.092500000000,0.989132260820,0.988563563630,-0.000568697190,yes,yes,no,10,7,7,0,10,0,"7,9,11,13,17,19,21",-,"1,3,7,9,11,13,17,19,21,23",-,0.000000000,0.000000000
CURRENT_PLATFORM,50,5.000000000000,287.500000000000,288,281.750000000000,282,0.980000000000,-0.020000000000,1.150000000000,1.127000000000,0.989132260820,0.988911706651,-0.000220554169,yes,yes,yes,10,7,7,0,10,0,"7,9,11,13,17,19,21",-,"1,3,7,9,11,13,17,19,21,23",-,0.000000000,0.000000000
CURRENT_PLATFORM,50,5.000000000000,287.500000000000,288,287.500000000000,288,1.000000000000,0.000000000000,1.150000000000,1.150000000000,0.989132260820,0.989132260820,0.000000000000,yes,yes,yes,10,7,7,0,10,0,"7,9,11,13,17,19,21",-,"1,3,7,9,11,13,17,19,21,23",-,0.000000000,0.000000000
CURRENT_PLATFORM,50,5.000000000000,287.500000000000,288,293.250000000000,294,1.020000000000,0.020000000000,1.150000000000,1.173000000000,0.989132260820,0.989344212266,0.000211951446,yes,yes,yes,10,7,7,0,10,0,"7,9,11,13,17,19,21",-,"1,3,7,9,11,13,17,19,21,23",-,0.000000000,0.000000000
CURRENT_PLATFORM,50,5.000000000000,287.500000000000,288,301.875000000000,302,1.050000000000,0.050000000000,1.150000000000,1.207500000000,0.989132260820,0.989647079045,0.000514818225,yes,yes,yes,10,7,7,0,10,0,"7,9,11,13,17,19,21",-,"1,3,7,9,11,13,17,19,21,23",-,0.000000000,0.000000000
CURRENT_PLATFORM,50,5.000000000000,287.500000000000,288,316.250000000000,317,1.100000000000,0.100000000000,1.150000000000,1.265000000000,0.989132260820,0.990115328733,0.000983067913,yes,yes,yes,10,7,7,0,10,0,"7,9,11,13,17,19,21",-,"1,3,7,9,11,13,17,19,21,23",-,0.000000000,0.000000000
CURRENT_PLATFORM,50,5.000000000000,300.000000000000,300,270.000000000000,270,0.900000000000,-0.100000000000,1.200000000000,1.080000000000,0.989582712077,0.988431967505,-0.001150744572,yes,yes,no,10,7,7,0,10,0,"7,9,11,13,17,19,21",-,"1,3,7,9,11,13,17,19,21,23",-,0.000000000,0.000000000
CURRENT_PLATFORM,50,5.000000000000,300.000000000000,300,285.000000000000,285,0.950000000000,-0.050000000000,1.200000000000,1.140000000000,0.989582712077,0.989037455177,-0.000545256900,yes,yes,yes,10,7,7,0,10,0,"7,9,11,13,17,19,21",-,"1,3,7,9,11,13,17,19,21,23",-,0.000000000,0.000000000
CURRENT_PLATFORM,50,5.000000000000,300.000000000000,300,294.000000000000,294,0.980000000000,-0.020000000000,1.200000000000,1.176000000000,0.989582712077,0.989371250164,-0.000211461913,yes,yes,yes,10,7,7,0,10,0,"7,9,11,13,17,19,21",-,"1,3,7,9,11,13,17,19,21,23",-,0.000000000,0.000000000
CURRENT_PLATFORM,50,5.000000000000,300.000000000000,300,300.000000000000,300,1.000000000000,0.000000000000,1.200000000000,1.200000000000,0.989582712077,0.989582712077,0.000000000000,yes,yes,yes,10,7,7,0,10,0,"7,9,11,13,17,19,21",-,"1,3,7,9,11,13,17,19,21,23",-,0.000000000,0.000000000
CURRENT_PLATFORM,50,5.000000000000,300.000000000000,300,306.000000000000,306,1.020000000000,0.020000000000,1.200000000000,1.224000000000,0.989582712077,0.989785924050,0.000203211973,yes,yes,yes,10,7,7,0,10,0,"7,9,11,13,17,19,21",-,"1,3,7,9,11,13,17,19,21,23",-,0.000000000,0.000000000
CURRENT_PLATFORM,50,5.000000000000,300.000000000000,300,315.000000000000,315,1.050000000000,0.050000000000,1.200000000000,1.260000000000,0.989582712077,0.990076299444,0.000493587367,yes,yes,yes,10,7,7,0,10,0,"7,9,11,13,17,19,21",-,"1,3,7,9,11,13,17,19,21,23",-,0.000000000,0.000000000
CURRENT_PLATFORM,50,5.000000000000,300.000000000000,300,330.000000000000,330,1.100000000000,0.100000000000,1.200000000000,1.320000000000,0.989582712077,0.990525229401,0.000942517324,yes,yes,yes,10,7,7,0,10,1,"7,9,11,13,17,19,21",-,"1,3,7,9,11,13,17,19,21,23",17,0.114356021,0.114356021
CURRENT_PLATFORM,9,6.000000000000,56.700000000000,57,51.030000000000,52,0.900000000000,-0.100000000000,1.050000000000,0.945000000000,0.946106447145,0.940302239464,-0.005804207681,no,no,no,3,2,2,0,3,0,"2,4",-,"1,2,4",-,0.000000000,0.000000000
CURRENT_PLATFORM,9,6.000000000000,56.700000000000,57,53.865000000000,54,0.950000000000,-0.050000000000,1.050000000000,0.997500000000,0.946106447145,0.943352568030,-0.002753879116,no,no,no,3,2,2,0,3,0,"2,4",-,"1,2,4",-,0.000000000,0.000000000
CURRENT_PLATFORM,9,6.000000000000,56.700000000000,57,55.566000000000,56,0.980000000000,-0.020000000000,1.050000000000,1.029000000000,0.946106447145,0.945037649971,-0.001068797174,yes,no,no,3,2,2,0,3,1,"2,4",-,"1,2,4",2,0.109000920,0.109000920
CURRENT_PLATFORM,9,6.000000000000,56.700000000000,57,56.700000000000,57,1.000000000000,0.000000000000,1.050000000000,1.050000000000,0.946106447145,0.946106447145,0.000000000000,yes,yes,no,3,2,2,0,3,1,"2,4",-,"1,2,4",2,0.184183826,0.184183826
CURRENT_PLATFORM,9,6.000000000000,56.700000000000,57,57.834000000000,58,1.020000000000,0.020000000000,1.050000000000,1.071000000000,0.946106447145,0.947134485065,0.001028037919,yes,yes,no,3,2,2,0,3,2,"2,4",-,"1,2,4","2,4",0.256425185,0.190363331
CURRENT_PLATFORM,9,6.000000000000,56.700000000000,57,59.535000000000,60,1.050000000000,0.050000000000,1.050000000000,1.102500000000,0.946106447145,0.948605075002,0.002498627856,yes,yes,yes,3,2,2,0,3,2,"2,4",-,"1,2,4","2,4",0.359637395,0.266158846
CURRENT_PLATFORM,9,6.000000000000,56.700000000000,57,62.370000000000,63,1.100000000000,0.100000000000,1.050000000000,1.155000000000,0.946106447145,0.950882356434,0.004775909288,yes,yes,yes,3,2,2,0,3,2,"2,4",-,"1,2,4","2,4",0.519166938,0.382375136
CURRENT_PLATFORM,9,6.000000000000,59.400000000000,60,53.460000000000,54,0.900000000000,-0.100000000000,1.100000000000,0.990000000000,0.948491356064,0.942936023509,-0.005555332555,no,no,no,3,2,2,0,3,0,"2,4",-,"1,2,4",-,0.000000000,0.000000000
CURRENT_PLATFORM,9,6.000000000000,59.400000000000,60,56.430000000000,57,0.950000000000,-0.050000000000,1.100000000000,1.045000000000,0.948491356064,0.945855757964,-0.002635598100,yes,no,no,3,2,2,0,3,1,"2,4",-,"1,2,4",2,0.166556538,0.166556538
CURRENT_PLATFORM,9,6.000000000000,59.400000000000,60,58.212000000000,59,0.980000000000,-0.020000000000,1.100000000000,1.078000000000,0.948491356064,0.947468507047,-0.001022849017,yes,yes,no,3,2,2,0,3,2,"2,4",-,"1,2,4","2,4",0.279881495,0.207630582
CURRENT_PLATFORM,9,6.000000000000,59.400000000000,60,59.400000000000,60,1.000000000000,0.000000000000,1.100000000000,1.100000000000,0.948491356064,0.948491356064,0.000000000000,yes,yes,yes,3,2,2,0,3,2,"2,4",-,"1,2,4","2,4",0.351661512,0.260318587
CURRENT_PLATFORM,9,6.000000000000,59.400000000000,60,60.588000000000,61,1.020000000000,0.020000000000,1.100000000000,1.122000000000,0.948491356064,0.949475147227,0.000983791163,yes,yes,yes,3,2,2,0,3,2,"2,4",-,"1,2,4","2,4",0.420631433,0.310727099
CURRENT_PLATFORM,9,6.000000000000,59.400000000000,60,62.370000000000,63,1.050000000000,0.050000000000,1.100000000000,1.155000000000,0.948491356064,0.950882356434,0.002391000370,yes,yes,yes,3,2,2,0,3,2,"2,4",-,"1,2,4","2,4",0.519166938,0.382375136
CURRENT_PLATFORM,9,6.000000000000,59.400000000000,60,65.340000000000,66,1.100000000000,0.100000000000,1.100000000000,1.210000000000,0.948491356064,0.953061289168,0.004569933104,yes,yes,yes,3,2,2,0,3,2,"2,4",-,"1,2,4","2,4",0.671461908,0.492256703
CURRENT_PLATFORM,9,6.000000000000,62.100000000000,63,55.890000000000,56,0.900000000000,-0.100000000000,1.150000000000,1.035000000000,0.950674201240,0.945347320187,-0.005326881053,yes,no,no,3,2,2,0,3,1,"2,4",-,"1,2,4",2,0.130792282,0.130792282
CURRENT_PLATFORM,9,6.000000000000,62.100000000000,63,58.995000000000,59,0.950000000000,-0.050000000000,1.150000000000,1.092500000000,0.950674201240,0.948147160739,-0.002527040501,yes,yes,no,3,2,2,0,3,2,"2,4",-,"1,2,4","2,4",0.327515231,0.242620394
CURRENT_PLATFORM,9,6.000000000000,62.100000000000,63,60.858000000000,61,0.980000000000,-0.020000000000,1.150000000000,1.127000000000,0.950674201240,0.949693519565,-0.000980681675,yes,yes,yes,3,2,2,0,3,2,"2,4",-,"1,2,4","2,4",0.435931464,0.321880705
CURRENT_PLATFORM,9,6.000000000000,62.100000000000,63,62.100000000000,63,1.000000000000,0.000000000000,1.150000000000,1.150000000000,0.950674201240,0.950674201240,0.000000000000,yes,yes,yes,3,2,2,0,3,2,"2,4",-,"1,2,4","2,4",0.504600351,0.371810740
CURRENT_PLATFORM,9,6.000000000000,62.100000000000,63,63.342000000000,64,1.020000000000,0.020000000000,1.150000000000,1.173000000000,0.950674201240,0.951617390763,0.000943189523,yes,yes,yes,3,2,2,0,3,2,"2,4",-,"1,2,4","2,4",0.570579577,0.419586023
CURRENT_PLATFORM,9,6.000000000000,62.100000000000,63,65.205000000000,66,1.050000000000,0.050000000000,1.150000000000,1.207500000000,0.950674201240,0.952966447953,0.002292246713,yes,yes,yes,3,2,2,0,3,2,"2,4",-,"1,2,4","2,4",0.664840131,0.487500723
CURRENT_PLATFORM,9,6.000000000000,62.100000000000,63,68.310000000000,69,1.100000000000,0.100000000000,1.150000000000,1.265000000000,0.950674201240,0.955055162394,0.004380961155,yes,yes,yes,3,2,2,0,3,2,"2,4",-,"1,2,4","2,4",0.810522934,0.591679026
CURRENT_PLATFORM,9,6.000000000000,64.800000000000,65,58.320000000000,59,0.900000000000,-0.100000000000,1.200000000000,1.080000000000,0.952679611421,0.947563168313,-0.005116443108,yes,yes,no,3,2,2,0,3,2,"2,4",-,"1,2,4","2,4",0.286527562,0.212518591
CURRENT_PLATFORM,9,6.000000000000,64.800000000000,65,61.560000000000,62,0.950000000000,-0.050000000000,1.200000000000,1.140000000000,0.952679611421,0.950252554555,-0.002427056866,yes,yes,yes,3,2,2,0,3,2,"2,4",-,"1,2,4","2,4",0.475084325,0.350375134
CURRENT_PLATFORM,9,6.000000000000,64.800000000000,65,63.504000000000,64,0.980000000000,-0.020000000000,1.200000000000,1.176000000000,0.952679611421,0.951737763659,-0.000941847762,yes,yes,yes,3,2,2,0,3,2,"2,4",-,"1,2,4","2,4",0.578995497,0.425665913
CURRENT_PLATFORM,9,6.000000000000,64.800000000000,65,64.800000000000,65,1.000000000000,0.000000000000,1.200000000000,1.200000000000,0.952679611421,0.952679611421,0.000000000000,yes,yes,yes,3,2,2,0,3,2,"2,4",-,"1,2,4","2,4",0.644809378,0.473101973
CURRENT_PLATFORM,9,6.000000000000,64.800000000000,65,66.096000000000,67,1.020000000000,0.020000000000,1.200000000000,1.224000000000,0.952679611421,0.953585412566,0.000905801145,yes,yes,yes,3,2,2,0,3,2,"2,4",-,"1,2,4","2,4",0.708044316,0.518495855
CURRENT_PLATFORM,9,6.000000000000,64.800000000000,65,68.040000000000,69,1.050000000000,0.050000000000,1.200000000000,1.260000000000,0.952679611421,0.954880926096,0.002201314675,yes,yes,yes,3,2,2,0,3,2,"2,4",-,"1,2,4","2,4",0.798382463,0.583033847
CURRENT_PLATFORM,9,6.000000000000,64.800000000000,65,71.280000000000,72,1.100000000000,0.100000000000,1.200000000000,1.320000000000,0.952679611421,0.956886585956,0.004206974535,yes,yes,yes,3,2,2,0,3,2,"2,4",-,"1,2,4","2,4",0.937999115,0.682052689
CURRENT_PLATFORM,12,6.000000000000,75.600000000000,76,68.040000000000,69,0.900000000000,-0.100000000000,1.050000000000,0.945000000000,0.959299000611,0.954880926096,-0.004418074515,no,no,no,2,1,1,0,2,0,5,-,"1,5",-,0.000000000,0.000000000
CURRENT_PLATFORM,12,6.000000000000,75.600000000000,76,71.820000000000,72,0.950000000000,-0.050000000000,1.050000000000,0.997500000000,0.959299000611,0.957203658264,-0.002095342346,no,no,no,2,1,1,0,2,0,5,-,"1,5",-,0.000000000,0.000000000
CURRENT_PLATFORM,12,6.000000000000,75.600000000000,76,74.088000000000,75,0.980000000000,-0.020000000000,1.050000000000,1.029000000000,0.959299000611,0.958485971238,-0.000813029373,yes,no,no,2,1,1,0,2,0,5,-,"1,5",-,0.000000000,0.000000000
CURRENT_PLATFORM,12,6.000000000000,75.600000000000,76,75.600000000000,76,1.000000000000,0.000000000000,1.050000000000,1.050000000000,0.959299000611,0.959299000611,0.000000000000,yes,yes,no,2,1,1,0,2,0,5,-,"1,5",-,0.000000000,0.000000000
CURRENT_PLATFORM,12,6.000000000000,75.600000000000,76,77.112000000000,78,1.020000000000,0.020000000000,1.050000000000,1.071000000000,0.959299000611,0.960080802836,0.000781802225,yes,yes,no,2,1,1,0,2,0,5,-,"1,5",-,0.000000000,0.000000000
CURRENT_PLATFORM,12,6.000000000000,75.600000000000,76,79.380000000000,80,1.050000000000,0.050000000000,1.050000000000,1.102500000000,0.959299000611,0.961198779777,0.001899779167,yes,yes,yes,2,1,1,0,2,1,5,-,"1,5",5,0.104562656,0.104562656
CURRENT_PLATFORM,12,6.000000000000,75.600000000000,76,83.160000000000,84,1.100000000000,0.100000000000,1.050000000000,1.155000000000,0.959299000611,0.962929148752,0.003630148141,yes,yes,yes,2,1,1,0,2,1,5,-,"1,5",5,0.151090698,0.151090698
CURRENT_PLATFORM,12,6.000000000000,79.200000000000,80,71.280000000000,72,0.900000000000,-0.100000000000,1.100000000000,0.990000000000,0.961112343794,0.956886585956,-0.004225757838,no,no,no,2,1,1,0,2,0,5,-,"1,5",-,0.000000000,0.000000000
CURRENT_PLATFORM,12,6.000000000000,79.200000000000,80,75.240000000000,76,0.950000000000,-0.050000000000,1.100000000000,1.045000000000,0.961112343794,0.959108323552,-0.002004020242,yes,no,no,2,1,1,0,2,0,5,-,"1,5",-,0.000000000,0.000000000
CURRENT_PLATFORM,12,6.000000000000,79.200000000000,80,77.616000000000,78,0.980000000000,-0.020000000000,1.100000000000,1.078000000000,0.961112343794,0.960334773119,-0.000777570675,yes,yes,no,2,1,1,0,2,0,5,-,"1,5",-,0.000000000,0.000000000
CURRENT_PLATFORM,12,6.000000000000,79.200000000000,80,79.200000000000,80,1.000000000000,0.000000000000,1.100000000000,1.100000000000,0.961112343794,0.961112343794,0.000000000000,yes,yes,yes,2,1,1,0,2,1,5,-,"1,5",5,0.102238801,0.102238801
CURRENT_PLATFORM,12,6.000000000000,79.200000000000,80,80.784000000000,81,1.020000000000,0.020000000000,1.100000000000,1.122000000000,0.961112343794,0.961860020419,0.000747676625,yes,yes,yes,2,1,1,0,2,1,5,-,"1,5",5,0.122341340,0.122341340
CURRENT_PLATFORM,12,6.000000000000,79.200000000000,80,83.160000000000,84,1.050000000000,0.050000000000,1.100000000000,1.155000000000,0.961112343794,0.962929148752,0.001816804958,yes,yes,yes,2,1,1,0,2,1,5,-,"1,5",5,0.151090698,0.151090698
CURRENT_PLATFORM,12,6.000000000000,79.200000000000,80,87.120000000000,88,1.100000000000,0.100000000000,1.100000000000,1.210000000000,0.961112343794,0.964583797892,0.003471454098,yes,yes,yes,2,1,1,0,2,1,5,-,"1,5",5,0.195593940,0.195593940
CURRENT_PLATFORM,12,6.000000000000,82.800000000000,83,74.520000000000,75,0.900000000000,-0.100000000000,1.150000000000,1.035000000000,0.962771028160,0.958721560236,-0.004049467924,yes,no,no,2,1,1,0,2,0,5,-,"1,5",-,0.000000000,0.000000000
CURRENT_PLATFORM,12,6.000000000000,82.800000000000,83,78.660000000000,79,0.950000000000,-0.050000000000,1.150000000000,1.092500000000,0.962771028160,0.960850710169,-0.001920317991,yes,yes,no,2,1,1,0,2,0,5,-,"1,5",-,0.000000000,0.000000000
CURRENT_PLATFORM,12,6.000000000000,82.800000000000,83,81.144000000000,82,0.980000000000,-0.020000000000,1.150000000000,1.127000000000,0.962771028160,0.962025955503,-0.000745072657,yes,yes,yes,2,1,1,0,2,1,5,-,"1,5",5,0.126803103,0.126803103
CURRENT_PLATFORM,12,6.000000000000,82.800000000000,83,82.800000000000,83,1.000000000000,0.000000000000,1.150000000000,1.150000000000,0.962771028160,0.962771028160,0.000000000000,yes,yes,yes,2,1,1,0,2,1,5,-,"1,5",5,0.146838468,0.146838468
CURRENT_PLATFORM,12,6.000000000000,82.800000000000,83,84.456000000000,85,1.020000000000,0.020000000000,1.150000000000,1.173000000000,0.962771028160,0.963487430983,0.000716402822,yes,yes,yes,2,1,1,0,2,1,5,-,"1,5",5,0.166105000,0.166105000
CURRENT_PLATFORM,12,6.000000000000,82.800000000000,83,86.940000000000,87,1.050000000000,0.050000000000,1.150000000000,1.207500000000,0.962771028160,0.964511796996,0.001740768836,yes,yes,yes,2,1,1,0,2,1,5,-,"1,5",5,0.193657194,0.193657194
CURRENT_PLATFORM,12,6.000000000000,82.800000000000,83,91.080000000000,92,1.100000000000,0.100000000000,1.150000000000,1.265000000000,0.962771028160,0.966097069978,0.003326041818,yes,yes,yes,2,1,1,0,2,1,5,-,"1,5",5,0.236303680,0.236303680
CURRENT_PLATFORM,12,6.000000000000,86.400000000000,87,77.760000000000,78,0.900000000000,-0.100000000000,1.200000000000,1.080000000000,0.964294027298,0.960406743703,-0.003887283595,yes,yes,no,2,1,1,0,2,0,5,-,"1,5",-,0.000000000,0.000000000
CURRENT_PLATFORM,12,6.000000000000,86.400000000000,87,82.080000000000,83,0.950000000000,-0.050000000000,1.200000000000,1.140000000000,0.964294027298,0.962450706271,-0.001843321027,yes,yes,yes,2,1,1,0,2,1,5,-,"1,5",5,0.138224579,0.138224579
CURRENT_PLATFORM,12,6.000000000000,86.400000000000,87,84.672000000000,85,0.980000000000,-0.020000000000,1.200000000000,1.176000000000,0.964294027298,0.963578847578,-0.000715179720,yes,yes,yes,2,1,1,0,2,1,5,-,"1,5",5,0.168563652,0.168563652
CURRENT_PLATFORM,12,6.000000000000,86.400000000000,87,86.400000000000,87,1.000000000000,0.000000000000,1.200000000000,1.200000000000,0.964294027298,0.964294027298,0.000000000000,yes,yes,yes,2,1,1,0,2,1,5,-,"1,5",5,0.187799546,0.187799546
CURRENT_PLATFORM,12,6.000000000000,86.400000000000,87,88.128000000000,89,1.020000000000,0.020000000000,1.200000000000,1.224000000000,0.964294027298,0.964981665298,0.000687638000,yes,yes,yes,2,1,1,0,2,1,5,-,"1,5",5,0.206296485,0.206296485
CURRENT_PLATFORM,12,6.000000000000,86.400000000000,87,90.720000000000,91,1.050000000000,0.050000000000,1.200000000000,1.260000000000,0.964294027298,0.965964863564,0.001670836266,yes,yes,yes,2,1,1,0,2,1,5,-,"1,5",5,0.232746764,0.232746764
CURRENT_PLATFORM,12,6.000000000000,86.400000000000,87,95.040000000000,96,1.100000000000,0.100000000000,1.200000000000,1.320000000000,0.964294027298,0.967486339553,0.003192312255,yes,yes,yes,2,1,1,0,2,1,5,-,"1,5",5,0.273684551,0.273684551
CURRENT_PLATFORM,30,6.000000000000,189.000000000000,189,170.100000000000,171,0.900000000000,-0.100000000000,1.050000000000,0.945000000000,0.983515391065,0.981700673601,-0.001814717464,no,no,no,4,3,3,0,4,0,"7,11,13",-,"1,7,11,13",-,0.000000000,0.000000000
