dataset_key,l,scan_direction,source,candidate_rank,fit_model,selected,branch_role,lambda_center_nm,lambda_center_err_nm,nu_center_ghz,nu_center_err_ghz,fwhm_nm,fwhm_err_nm,fwhm_ghz,fwhm_err_ghz,finesse_with_final_fsr,peak_power_uw,baseline_uw,amplitude_uw,prominence_uw,r_squared,residual_rms_uw,window_lambda_min_nm,window_lambda_max_nm,peak_index
0p98mm_final,4,Rising,raw,1,lorentz,True,raw_validation,794.9768049478091,5.617762003946586e-08,377108.4340249167,2.6648644574882367e-05,0.0006425129094013158,2.713353036303397e-07,0.3047850397610411,0.00012871171939970034,32.545515932456304,3.4655064105058773,0.005686330354917228,3.4598210066815343,3.2013911557353474,0.9990650761363188,0.031034457517001332,794.975651368043,794.9779631572535,12105
0p98mm_final,5,Falling,final,1,lorentz,True,selected,794.9721735465137,7.748330830660777e-08,377110.63100809173,3.675572587370536e-05,0.0006558737228701673,3.79015524672956e-07,0.3111265547695594,0.00017979344237124871,31.88215925466161,3.6850014565581093,-0.002862718983873581,3.6878642112899627,3.5203773378001832,0.9965263382077383,0.06385915109493887,794.9710384789678,794.9733503695378,29205
0p98mm_final,5,Falling,final,1,lorentz,False,candidate,794.9721735465137,7.748330830660777e-08,377110.63100809173,3.675572587370536e-05,0.0006558737228701673,3.79015524672956e-07,0.3111265547695594,0.00017979344237124871,31.88215925466161,3.6850014565581093,-0.002862718983873581,3.6878642112899627,3.5203773378001832,0.9965263382077383,0.06385915109493887,794.9710384789678,794.9733503695378,29205
0p98mm_final,5,Falling,final,3,lorentz,False,candidate,794.9837882593083,3.31591564716885e-08,377105.1214219396,1.5729236133085095e-05,0.0006347439656642712,1.589727372689954e-07,0.3010944421492935,7.540963007795106e-05,32.9444352964805,1.0916701011718712,0.0058699189502464414,1.0858003550800015,0.9316727487226671,0.9996699574660464,0.005784025350844377,794.9826216860997,794.9849334753101,170581
0p98mm_final,5,Falling,final,5,lorentz,False,candidate,794.9930582091883,2.8314889675801435e-08,377100.7242192987,1.3431017155026091e-05,0.0006503316573365721,1.378110719040536e-07,0.30848135896530987,6.536994818234227e-05,32.15554547862573,3.727889322318546,0.015890334283304466,3.7119989880999187,3.5827587190852817,0.9997652764566871,0.016679799830924453,794.9919036978738,794.9942152006053,267776
0p98mm_final,5,Falling,raw,1,lorentz,True,raw_validation,794.9721735465137,7.748330832171915e-08,377110.63100809173,3.6755725880873736e-05,0.000655873722866142,3.790155247452832e-07,0.31112655476765,0.0001797934424055585,31.882159254857275,3.1687653960291353,-0.0024616772841888654,3.1712271040533286,2.9178122222655354,0.9965263382064347,0.054913049730585264,794.9710384789678,794.9733503695378,24209
0p98mm_final,5,Rising,final,1,lorentz,True,selected,794.9721641974351,2.6835667229035528e-08,377110.6354430105,1.2730024995900872e-05,0.0006466711227295,1.301512932657456e-07,0.30676112824826074,6.173981821957898e-05,32.33586479539078,3.7500104246334276,-0.007538286667761665,3.757548773258685,3.6153883076151048,0.9997879422450222,0.016048129274631177,794.9710022930004,794.9733141777037,14223
0p98mm_final,5,Rising,final,1,lorentz,False,candidate,794.9721641974351,2.6835667229035528e-08,377110.6354430105,1.2730024995900872e-05,0.0006466711227295,1.301512932657456e-07,0.30676112824826074,6.173981821957898e-05,32.33586479539078,3.7500104246334276,-0.007538286667761665,3.757548773258685,3.6153883076151048,0.9997879422450222,0.016048129274631177,794.9710022930004,794.9733141777037,14223
0p98mm_final,5,Rising,final,3,lorentz,False,candidate,794.9837978211411,3.957589229520884e-08,377105.11688622937,1.8773051137350703e-05,0.0006418948173296146,1.9105369891182443e-07,0.3044864823423852,9.062741612741592e-05,32.577427711103645,1.0907593303793544,0.005411523839208464,1.0853480106072932,0.9706412898938049,0.9995353571309287,0.006861677830210928,794.9826358190587,794.984947703762,136052
0p98mm_final,5,Rising,final,5,lorentz,False,candidate,794.993057248454,4.6819569576577197e-08,377100.7246750179,2.2208613591428966e-05,0.0006468511596341266,2.2706499993634116e-07,0.30683040415366997,0.00010770707397205217,32.328564031579354,3.687367489957062,0.027549214463137083,3.659818276185926,3.6096062418143395,0.9993549725310349,0.027267056009428425,794.9919163984383,794.9942279011698,233239
