Time_ms,Lambda_aligned,Power_uW,Scan_Direction
16907,794.9775362489344,6.74,Rising
233384,794.9775546313302,6.93,Falling
233084,794.9776262510546,6.17,Falling
17425,794.9776599123251,5.62,Rising
232784,794.977697870779,5.609999999999999,Falling
17725,794.9777315320495,5.16,Rising
232484,794.9777694905034,5.1499999999999995,Falling
18025,794.9778031517739,4.76,Rising
232184,794.9778411102278,4.76,Falling
18325,794.9778747714983,4.470000000000001,Rising
231884,794.9779127299522,4.470000000000001,Falling
18625,794.9779463912226,4.23,Rising
231581,794.9779850658739,4.25,Falling
18925,794.978018010947,4.05,Rising
231281,794.9780566855983,4.05,Falling
19225,794.9780896306714,3.89,Rising
230981,794.9781283053227,3.9,Falling
19525,794.9781612503958,3.79,Rising
230681,794.978199925047,3.8,Falling
19825,794.9782328701202,3.73,Rising
230381,794.9782715447714,3.74,Falling
20125,794.9783044898446,3.69,Rising
230081,794.9783431644958,3.7,Falling
20425,794.978376109569,3.7199999999999998,Rising
229781,794.9784147842201,3.6799999999999997,Falling
20725,794.9784477292934,3.8,Rising
229481,794.9784864039445,3.73,Falling
21025,794.9785193490178,3.9099999999999997,Rising
229181,794.9785580236689,3.82,Falling
21325,794.9785909687422,4.05,Rising
228881,794.9786296433933,3.9400000000000004,Falling
21625,794.9786625884666,4.25,Rising
228581,794.9787012631177,4.13,Falling
21925,794.978734208191,4.5600000000000005,Rising
228281,794.9787728828421,4.43,Falling
22225,794.9788058279154,4.989999999999999,Rising
227981,794.9788445025665,4.819999999999999,Falling
22525,794.9788774476398,5.51,Rising
227681,794.9789161222909,5.38,Falling
22825,794.9789490673642,6.25,Rising
23128,794.9790214032857,7.1899999999999995,Rising
227190,794.9790333399066,6.75,Falling
226890,794.979104959631,7.78,Falling
23650,794.9791460216062,9.5,Rising
226590,794.9791765793553,8.940000000000001,Falling
23950,794.9792176413306,11.1,Rising
226290,794.9792481990797,10.200000000000001,Falling
24250,794.979289261055,12.5,Rising
225990,794.9793198188041,11.399999999999999,Falling
24550,794.9793608807794,12.9,Rising
225690,794.9793914385285,12.1,Falling
24850,794.9794325005038,12.4,Rising
225390,794.9794630582529,11.8,Falling
25150,794.9795041202282,11.3,Rising
225090,794.9795346779773,10.7,Falling
25450,794.9795757399526,9.73,Rising
224790,794.9796062977017,9.38,Falling
25750,794.979647359677,8.17,Rising
26050,794.9797189794014,6.84,Rising
224223,794.9797416589807,6.79,Falling
223920,794.9798139949024,5.8100000000000005,Falling
26518,794.9798307061714,5.35,Rising
223620,794.9798856146268,5.1000000000000005,Falling
26818,794.9799023258958,4.72,Rising
223320,794.9799572343512,4.48,Falling
27118,794.9799739456201,4.07,Rising
223020,794.9800288540756,3.9899999999999998,Falling
27418,794.9800455653445,3.66,Rising
222720,794.9801004738,3.6399999999999997,Falling
27718,794.9801171850689,3.39,Rising
222420,794.9801720935243,3.36,Falling
28018,794.9801888047933,3.1599999999999997,Rising
222120,794.9802437132487,3.11,Falling
28318,794.9802604245177,2.99,Rising
221820,794.9803153329731,2.9299999999999997,Falling
28618,794.9803320442421,2.8600000000000003,Rising
221520,794.9803869526975,2.79,Falling
