k,k_rational_hint,L_over_R,s_min,limiting_mode_i,limiting_mode_j
0.281123,,0.597153814059159,0.028074999999999406,6,31
0.28112349999999997,,0.5971553549166388,0.0280874999999996,6,31
0.281124,,0.5971568957731598,0.028099999999999348,6,31
0.2811245,70/249,0.5971584366287219,0.02811249999999932,6,31
0.28112499999999996,,0.5971599774833249,0.0281249999999984,15,40
0.2811255,,0.5971615183369692,0.028137499999998816,15,40
0.281126,,0.5971630591896545,0.02814999999999923,6,31
0.2811265,,0.5971646000413807,0.028162500000000534,15,40
0.281127,,0.5971661408921481,0.028175000000000727,6,31
0.2811275,,0.5971676817419562,0.028187499999999144,6,31
0.281128,,0.5971692225908057,0.028199999999999115,6,31
0.2811285,,0.597170763438696,0.02821249999999953,15,40
0.28112899999999996,,0.5971723042856272,0.028224999999999056,6,31
0.2811295,,0.5971738451315995,0.028237499999999027,6,31
0.28113,,0.5971753859766127,0.028250000000000552,6,31
0.2811305,,0.5971769268206668,0.028262499999999413,15,40
0.281131,,0.5971784676637618,0.028275000000000272,6,31
0.2811315,,0.5971800085058976,0.028287499999998467,15,40
0.281132,,0.5971815493470742,0.02829999999999977,15,40
0.2811325,,0.5971830901872919,0.028312500000000185,6,31
0.28113299999999997,,0.5971846310265503,0.0283249999999986,6,31
0.2811335,,0.5971861718648496,0.02833749999999924,15,40
0.281134,,0.5971877127021896,0.028349999999999653,15,40
0.2811345,,0.5971892535385706,0.028362500000000068,6,31
0.281135,,0.5971907943739924,0.028374999999999595,15,40
0.2811355,,0.5971923352084545,0.028387499999999122,15,40
0.281136,,0.5971938760419578,0.02839999999999998,6,31
0.2811365,,0.5971954168745017,0.02841249999999973,6,31
0.28113699999999997,,0.5971969577060862,0.02842499999999948,15,40
0.2811375,,0.5971984985367115,0.028437499999999893,6,31
0.281138,,0.5972000393663777,0.02844999999999942,15,40
0.28113849999999996,,0.5972015801950842,0.02846249999999806,6,31
0.281139,,0.5972031210228316,0.028474999999999362,15,40
0.2811395,,0.5972046618496195,0.028487499999999555,6,31
0.28114,,0.5972062026754482,0.028499999999999304,6,31
0.2811405,,0.5972077435003176,0.028512500000000607,15,40
0.281141,,0.5972092843242273,0.028524999999998357,15,40
0.2811415,,0.5972108251471775,0.028537499999999216,6,31
0.281142,,0.5972123659691686,0.028550000000000075,15,40
0.28114249999999996,,0.5972139067902001,0.02856249999999938,6,31
0.281143,,0.5972154476102722,0.02857499999999913,6,31
0.2811435,,0.5972169884293849,0.0285874999999991,6,31
0.281144,,0.5972185292475379,0.028600000000000847,6,31
0.2811445,,0.5972200700647317,0.028612499999999486,15,40
0.281145,,0.5972216108809655,0.028624999999999012,6,31
0.2811455,,0.5972231516962401,0.028637500000000315,15,40
0.281146,,0.597224692510555,0.02865000000000051,6,31
0.28114649999999997,,0.5972262333239103,0.028662499999998925,6,31
0.281147,,0.5972277741363063,0.028674999999998896,6,31
0.2811475,,0.5972293149477423,0.02868749999999931,15,40
0.281148,,0.5972308557582191,0.028699999999999726,15,40
0.2811485,,0.5972323965677362,0.02871250000000014,6,31
0.281149,,0.5972339373762933,0.028725000000000334,6,31
0.2811495,,0.597235478183891,0.028737499999999194,15,40
0.28115,,0.597237018990529,0.028750000000000053,6,31
0.28115049999999997,,0.5972385597962073,0.028762499999998248,15,40
0.281151,,0.5972401006009258,0.02877499999999955,15,40
0.2811515,,0.5972416414046847,0.028787499999999966,6,31
0.28115199999999996,,0.5972431822074838,0.028799999999998382,6,31
0.28115249999999997,,0.5972447230093231,0.02881249999999902,15,40
0.281153,,0.5972462638102028,0.028824999999999434,15,40
0.2811535,,0.5972478046101227,0.02883749999999985,6,31
0.281154,,0.5972493454090828,0.028849999999999376,15,40
0.2811545,,0.5972508862070828,0.028862499999998903,15,40
0.281155,,0.5972524270041233,0.028874999999999762,6,31
0.2811555,,0.5972539678002039,0.02888749999999951,6,31
0.28115599999999996,,0.5972555085953245,0.02889999999999926,15,40
0.2811565,,0.5972570493894854,0.028912499999999675,6,31
0.281157,,0.5972585901826865,0.0289249999999992,15,40
0.2811575,,0.5972601309749275,0.028937499999999172,6,31
0.281158,,0.5972616717662086,0.02895000000000003,15,40
0.2811585,,0.5972632125565296,0.028962499999999336,6,31
0.281159,,0.5972647533458908,0.028974999999999085,6,31
0.2811595,,0.5972662941342922,0.028987500000000388,15,40
0.28115999999999997,,0.5972678349217333,0.02899999999999814,15,40
0.2811605,,0.5972693757082146,0.029012499999998997,6,31
0.281161,,0.5972709164937361,0.02902499999999897,6,31
0.2811615,,0.5972724572782973,0.02903750000000027,15,40
0.281162,,0.5972739980618985,0.029050000000000464,6,31
0.2811625,,0.5972755388445395,0.02906249999999888,6,31
0.281163,,0.5972770796262207,0.029075000000000628,6,31
0.2811635,,0.5972786204069417,0.029087499999999267,15,40
0.28116399999999997,,0.5972801611867025,0.029099999999998793,6,31
0.2811645,,0.5972817019655033,0.029112500000000097,15,40
0.281165,,0.597283242743344,0.02912500000000029,6,31
0.28116549999999996,,0.5972847835202243,0.029137499999998706,6,31
0.28116599999999997,,0.5972863242961447,0.029149999999998677,6,31
0.2811665,,0.597287865071105,0.029162499999999092,15,40
0.281167,,0.597289405845105,0.029174999999999507,15,40
0.2811675,,0.5972909466181447,0.029187499999999922,6,31
0.281168,,0.5972924873902241,0.029200000000000115,6,31
0.2811685,,0.5972940281613434,0.029212499999998975,15,40
0.281169,,0.5972955689315027,0.029224999999999834,6,31
0.28116949999999996,,0.5972971097007013,0.02923749999999803,15,40
0.28117,,0.5972986504689397,0.029249999999999332,15,40
0.2811705,,0.5973001912362181,0.029262499999999747,6,31
0.281171,,0.5973017320025358,0.029274999999999718,6,31
0.2811715,,0.5973032727678936,0.029287500000001243,6,31
0.281172,,0.5973048135322905,0.029299999999999216,15,40
0.2811725,,0.5973063542957275,0.02931249999999963,6,31
0.281173,,0.5973078950582039,0.029324999999999157,15,40
0.28117349999999997,,0.5973094358197198,0.029337499999998684,15,40
0.281174,,0.5973109765802757,0.029349999999999543,6,31
0.2811745,,0.5973125173398709,0.029362499999999292,6,31
0.281175,,0.5973140580985059,0.02937499999999993,15,40
0.2811755,,0.5973155988561801,0.029387500000000344,15,40
0.281176,,0.597317139612894,0.029399999999998983,15,40
0.2811765,,0.5973186803686474,0.029412499999998953,6,31
0.281177,,0.5973202211234403,0.029424999999999812,15,40
0.28117749999999997,,0.5973217618772728,0.029437499999999117,6,31
0.281178,,0.5973233026301445,0.029449999999998866,6,31
0.2811785,,0.597324843382056,0.02946250000000017,15,40
0.28117899999999996,,0.5973263841330066,0.02947499999999792,15,40
0.28117949999999997,,0.5973279248829968,0.02948749999999878,6,31
0.28118,,0.5973294656320266,0.029499999999999638,15,40
0.2811805,,0.5973310063800956,0.029512500000000053,15,40
0.281181,,0.5973325471272042,0.029525000000000245,6,31
0.2811815,,0.5973340878733516,0.029537499999998662,6,31
0.281182,,0.5973356286185387,0.02955000000000041,6,31
0.2811825,,0.5973371693627654,0.029562499999999048,15,40
0.28118299999999996,,0.597338710106031,0.029574999999998575,6,31
0.2811835,,0.5973402508483361,0.029587499999999878,15,40
0.281184,,0.5973417915896804,0.02960000000000007,6,31
0.2811845,,0.5973433323300642,0.02961249999999982,6,31
0.281185,,0.5973448730694871,0.02962499999999979,6,31
0.2811855,,0.5973464138079491,0.029637499999998873,15,40
0.281186,,0.5973479545454505,0.029649999999999288,15,40
0.2811865,,0.5973494952819912,0.029662499999999703,6,31
0.28118699999999996,,0.5973510360175708,0.029674999999999896,6,31
0.2811875,,0.5973525767521898,0.029687499999998757,15,40
0.281188,,0.597354117485848,0.029699999999999616,6,31
0.2811885,,0.5973556582185454,0.029712499999999586,6,31
0.281189,,0.5973571989502818,0.029725,15,40
0.2811895,,0.5973587396810573,0.029737499999999528,6,31
0.28119,,0.597360280410872,0.0297499999999995,6,31
0.2811905,,0.5973618211397258,0.029762500000001024,6,31
0.28119099999999997,,0.5973633618676184,0.029774999999998997,15,40
0.2811915,,0.5973649025945506,0.02978749999999941,6,31
0.281192,,0.5973664433205214,0.02979999999999894,15,40
0.28119249999999996,,0.5973679840455313,0.029812499999998465,15,40
0.28119299999999997,,0.5973695247695804,0.029824999999999324,6,31
0.2811935,,0.5973710654926683,0.029837499999999073,6,31
0.281194,,0.5973726062147953,0.02984999999999971,15,40
0.2811945,,0.5973741469359612,0.029862500000000125,15,40
0.281195,,0.5973756876561661,0.029874999999998764,15,40
0.2811955,,0.5973772283754099,0.029887499999998735,6,31
0.281196,,0.5973787690936928,0.029899999999999594,15,40
0.28119649999999996,,0.5973803098110143,0.0299124999999989,6,31
0.281197,,0.597381850527375,0.029924999999998647,6,31
0.2811975,,0.5973833912427744,0.02993749999999995,15,40
0.281198,,0.5973849319572128,0.029950000000000365,6,31
0.2811985,,0.59738647267069,0.029962499999999892,15,40
0.281199,,0.597388013383206,0.02997499999999853,6,31
0.2811995,,0.5973895540947607,0.029987499999999834,15,40
0.2812,,0.5973910948053544,0.030000000000000027,6,31
0.28120049999999996,,0.5973926355149866,0.030012499999998443,6,31
0.281201,,0.5973941762236579,0.03002500000000019,6,31
0.2812015,,0.597395716931368,0.03003749999999883,15,40
0.281202,,0.5973972576381167,0.030049999999999688,6,31
0.2812025,,0.597398798343904,0.030062500000000547,15,40
0.281203,,0.5974003390487301,0.030074999999999852,6,31
0.2812035,,0.5974018797525951,0.0300874999999996,6,31
0.281204,,0.5974034204554985,0.03009999999999957,6,31
0.28120449999999997,,0.5974049611574405,0.030112499999998654,15,40
0.281205,,0.5974065018584214,0.03012499999999907,15,40
0.2812055,,0.597408042558441,0.030137499999999484,6,31
0.28120599999999996,,0.5974095832574989,0.030149999999999677,6,31
0.28120649999999997,,0.5974111239555957,0.030162499999998538,15,40
0.281207,,0.5974126646527309,0.030174999999999397,6,31
0.2812075,,0.5974142053489048,0.030187499999999368,6,31
0.281208,,0.5974157460441174,0.030199999999999783,15,40
0.2812085,,0.597417286738368,0.03021249999999931,6,31
0.281209,,0.5974188274316576,0.03022499999999928,6,31
0.2812095,,0.5974203681239857,0.030237500000000805,6,31
0.28120999999999996,,0.5974219088153521,0.030249999999998778,15,40
0.2812105,,0.5974234495057571,0.030262499999999193,6,31
0.281211,,0.5974249901952005,0.03027499999999872,15,40
0.2812115,,0.5974265308836826,0.030287500000000023,15,40
0.281212,,0.5974280715712029,0.030300000000000438,6,31
0.2812125,,0.5974296122577617,0.030312499999998854,6,31
0.281213,,0.5974311529433588,0.03032499999999949,15,40
0.2812135,,0.5974326936279943,0.030337499999999906,15,40
0.28121399999999996,,0.5974342343116683,0.030349999999998545,15,40
0.2812145,,0.5974357749943806,0.030362499999998516,6,31
0.281215,,0.5974373156761313,0.030374999999999375,15,40
0.2812155,,0.5974388563569204,0.030387500000000234,6,31
0.281216,,0.5974403970367478,0.030399999999999983,6,31
0.2812165,,0.5974419377156133,0.03041249999999973,15,40
0.281217,,0.5974434783935172,0.030425000000000146,6,31
0.2812175,,0.5974450190704593,0.030437499999999673,15,40
0.28121799999999997,,0.5974465597464397,0.0304499999999992,15,40
0.2812185,,0.5974481004214584,0.030462499999999615,15,40
0.281219,,0.5974496410955152,0.030474999999999808,6,31
0.28121949999999996,,0.5974511817686102,0.030487499999998224,6,31
0.28121999999999997,,0.5974527224407438,0.03049999999999997,6,31
0.2812205,,0.5974542631119152,0.03051249999999861,15,40
0.281221,,0.5974558037821248,0.03052499999999947,6,31
0.2812215,,0.5974573444513727,0.03053749999999944,6,31
0.28122199999999997,,0.5974588851196584,0.030549999999999633,6,31
0.2812225,,0.5974604257869826,0.030562499999999382,6,31
0.281223,,0.5974619664533448,0.030574999999999353,6,31
0.28122349999999996,,0.597463507118745,0.030587499999998435,15,40
0.281224,,0.5974650477831832,0.03059999999999885,15,40
0.2812245,,0.5974665884466597,0.030612499999999265,6,31
0.281225,,0.597468129109174,0.03062500000000057,15,40
0.2812255,,0.5974696697707267,0.03063750000000076,6,31
0.281226,,0.597471210431317,0.030649999999999178,6,31
0.2812265,,0.5974727510909453,0.03066249999999915,6,31
0.281227,,0.5974742917496121,0.030674999999999564,15,40
0.28122749999999996,,0.597475832407316,0.03068749999999909,6,31
0.281228,,0.5974773730640586,0.03069999999999906,6,31
0.2812285,,0.5974789137198389,0.030712500000000587,6,31
0.281229,,0.5974804543746572,0.030724999999999447,15,40
0.2812295,,0.5974819950285133,0.030737500000000306,6,31
0.28123,,0.5974835356814072,0.0307499999999985,15,40
0.2812305,,0.5974850763333391,0.030762499999999804,15,40
0.281231,,0.5974866169843089,0.03077500000000022,6,31
0.28123149999999997,,0.5974881576343165,0.030787499999998635,6,31
0.281232,,0.597489698283362,0.030799999999999272,15,40
0.2812325,,0.5974912389314453,0.030812499999999687,15,40
0.281233,,0.5974927795785662,0.030825000000000102,6,31
0.28123349999999997,,0.5974943202247249,0.030837499999998297,6,31
0.281234,,0.5974958608699216,0.030849999999999156,15,40
0.2812345,,0.597497401514156,0.030862500000000015,6,31
0.281235,,0.5974989421574282,0.030874999999999764,6,31
0.28123549999999997,,0.5975004827997379,0.030887499999999513,15,40
0.281236,,0.5975020234410853,0.030899999999999928,6,31
0.2812365,,0.5975035640814705,0.030912499999999454,15,40
0.28123699999999996,,0.5975051047208934,0.030924999999998093,6,31
0.2812375,,0.597506645359354,0.030937499999999396,15,40
0.281238,,0.5975081859968522,0.03094999999999959,6,31
0.2812385,,0.5975097266333882,0.030962499999999338,6,31
0.281239,,0.5975112672689616,0.03097500000000064,15,40
0.2812395,,0.5975128079035726,0.03098749999999839,15,40
0.28124,,0.5975143485372213,0.03099999999999925,6,31
0.2812405,,0.5975158891699075,0.03101250000000011,15,40
0.28124099999999996,,0.5975174298016313,0.031024999999999414,6,31
0.2812415,,0.5975189704323924,0.031037499999999163,6,31
0.281242,,0.5975205110621914,0.031049999999999134,6,31
0.2812425,,0.5975220516910278,0.03106250000000088,6,31
0.281243,,0.5975235923189017,0.03107499999999952,15,40
0.2812435,,0.597525132945813,0.031087499999999046,6,31
0.281244,,0.5975266735717617,0.03110000000000035,15,40
0.2812445,,0.5975282141967481,0.031112500000000542,6,31
0.28124499999999997,,0.5975297548207716,0.03112499999999896,6,31
0.2812455,,0.5975312954438328,0.03113749999999893,6,31
0.281246,,0.5975328360659312,0.031149999999999345,15,40
0.2812465,,0.5975343766870673,0.03116249999999976,15,40
0.281247,,0.5975359173072405,0.031175000000000175,6,31
0.2812475,,0.5975374579264511,0.031187500000000368,6,31
0.281248,,0.5975389985446992,0.03119999999999923,15,40
0.2812485,,0.5975405391619844,0.031212500000000087,6,31
0.28124899999999997,,0.597542079778307,0.031224999999998282,15,40
0.2812495,,0.5975436203936669,0.031237499999999585,15,40
0.28125,9/32,0.597545161008064,0.03125,1,40
0.28125049999999996,,0.5975467016214985,0.031230500000000716,1,40
0.281251,,0.5975482422339701,0.031211000000001488,1,40
0.2812515,,0.5975497828454793,0.031191500000000483,1,40
0.281252,,0.5975513234560255,0.031171999999999478,1,40
0.2812525,,0.5975528640656088,0.03115250000000025,1,40
0.281253,,0.5975544046742294,0.031133000000000965,1,40
0.2812535,,0.5975559452818872,0.03111349999999996,1,40
0.281254,,0.5975574858885822,0.031093999999998956,1,40
0.28125449999999996,,0.5975590264943138,0.031074500000001448,1,40
0.281255,,0.5975605670990832,0.031055000000000443,1,40
0.2812555,,0.5975621077028895,0.031035500000001215,1,40
0.281256,,0.597563648305733,0.03101600000000021,1,40
0.2812565,,0.5975651889076135,0.030996499999999205,1,40
0.281257,,0.597566729508531,0.03097699999999992,1,40
0.2812575,,0.5975682701084857,0.030957500000000693,1,40
0.281258,,0.5975698107074773,0.030937999999999688,1,40
0.28125849999999997,,0.5975713513055059,0.03091850000000218,1,40
0.281259,,0.5975728919025716,0.030899000000001176,1,40
0.2812595,,0.5975744324986744,0.03087950000000017,1,40
0.28126,,0.597575973093814,0.030859999999999166,1,40
0.2812605,,0.5975775136879908,0.03084049999999816,1,40
0.281261,,0.5975790542812043,0.030821000000000653,1,40
0.2812615,,0.5975805948734547,0.03080149999999965,1,40
0.281262,,0.5975821354647421,0.03078200000000042,1,40
0.28126249999999997,,0.5975836760550665,0.030762500000001136,1,40
0.281263,,0.5975852166444277,0.03074300000000013,1,40
0.2812635,,0.597586757232826,0.030723499999999127,1,40
0.28126399999999996,,0.5975882978202607,0.03070400000000162,1,40
0.2812645,,0.5975898384067324,0.030684500000000614,1,40
0.281265,,0.597591378992241,0.030665000000001386,1,40
0.2812655,,0.5975929195767867,0.03064550000000038,1,40
0.281266,,0.5975944601603689,0.030625999999999376,1,40
0.2812665,,0.5975960007429877,0.030606500000000092,1,40
0.281267,,0.5975975413246436,0.030587000000000863,1,40
0.2812675,,0.5975990819053361,0.03056749999999986,1,40
0.28126799999999996,,0.5976006224850653,0.03054800000000235,1,40
0.2812685,,0.5976021630638312,0.030528500000001346,1,40
0.281269,,0.597603703641634,0.03050900000000034,1,40
0.2812695,,0.5976052442184734,0.030489499999999337,1,40
0.28127,,0.5976067847943496,0.030469999999998332,1,40
0.2812705,,0.5976083253692621,0.030450500000000824,1,40
0.281271,,0.5976098659432114,0.03043099999999982,1,40
0.2812715,,0.5976114065161976,0.03041150000000059,1,40
0.28127199999999997,,0.59761294708822,0.030392000000001307,1,40
0.2812725,,0.5976144876592793,0.030372500000000302,1,40
0.281273,,0.5976160282293751,0.030352999999999297,1,40
0.2812735,,0.5976175687985074,0.03033350000000007,1,40
0.281274,,0.5976191093666764,0.030313999999999064,1,40
0.2812745,,0.5976206499338818,0.030294500000001556,1,40
0.281275,,0.5976221905001237,0.03027500000000055,1,40
0.2812755,,0.5976237310654022,0.030255499999999547,1,40
0.28127599999999997,,0.597625271629717,0.030236000000000263,1,40
